baseline_IGD,baseline_normalized_HV,baseline_raw_HV,baseline_status,category,config_hash,delta_normalized_HV,family,function_evaluations_equal,intervention_IGD,intervention_id,intervention_normalized_HV,intervention_raw_HV,intervention_status,problem,seed,task_id
0.04496659386496944,0.7990862473119021,0.7990862473119021,ok,selection,4eff8081853248b5,0.006168031205480706,ZDT,True,0.04317518620449822,selection_tournament_01,0.8052542785173828,0.8052542785173828,ok,ZDT1,2,ZDT1_n20_m2
0.05019005398358491,0.789384352935568,0.789384352935568,ok,selection,4eff8081853248b5,-0.012432419185088195,ZDT,True,0.058570674603342934,selection_tournament_01,0.7769519337504798,0.7769519337504798,ok,ZDT1,3,ZDT1_n20_m2
0.14690922518492813,0.7377156481187103,0.7377156481187103,ok,selection,4eff8081853248b5,-0.014021954016539162,ZDT,True,0.16571620482693553,selection_tournament_01,0.7236936941021711,0.7236936941021711,ok,ZDT1,4,ZDT1_n20_m2
0.051599248220205854,0.8095886094203119,0.8095886094203119,ok,selection,4eff8081853248b5,-0.009012425436683902,ZDT,True,0.042770066901071845,selection_tournament_01,0.800576183983628,0.800576183983628,ok,ZDT1,5,ZDT1_n20_m2
0.12355746293235836,0.7597052365978674,0.7597052365978674,ok,selection,4eff8081853248b5,0.07669360457172836,ZDT,True,0.02256664668269779,selection_tournament_01,0.8363988411695957,0.8363988411695957,ok,ZDT1,6,ZDT1_n20_m2
0.08242059977530582,0.7724987292343182,0.7724987292343182,ok,selection,4eff8081853248b5,0.06195932086576983,ZDT,True,0.023563328414427542,selection_tournament_01,0.834458050100088,0.834458050100088,ok,ZDT1,7,ZDT1_n20_m2
0.03990406116105203,0.8075478725459124,0.8075478725459124,ok,selection,4eff8081853248b5,0.0034519390844387488,ZDT,True,0.03775557553565457,selection_tournament_01,0.8109998116303512,0.8109998116303512,ok,ZDT1,8,ZDT1_n20_m2
0.060718008859475606,0.7852489804538894,0.7852489804538894,ok,selection,4eff8081853248b5,-0.008386814577439616,ZDT,True,0.07843950623271707,selection_tournament_01,0.7768621658764497,0.7768621658764497,ok,ZDT1,9,ZDT1_n20_m2
0.034050280925050136,0.8151038932349042,0.8151038932349042,ok,selection,82b9e8db7d16541c,-0.09097761892341838,ZDT,True,0.18114990162744612,selection_tournament_02,0.7241262743114858,0.7241262743114858,ok,ZDT1,0,ZDT1_n20_m2
0.05883086716812038,0.7929428001042307,0.7929428001042307,ok,selection,82b9e8db7d16541c,0.018600172466384235,ZDT,True,0.03702128106119747,selection_tournament_02,0.8115429725706149,0.8115429725706149,ok,ZDT1,1,ZDT1_n20_m2
0.04496659386496944,0.7990862473119021,0.7990862473119021,ok,selection,82b9e8db7d16541c,-0.04481160627198899,ZDT,True,0.0870209120759867,selection_tournament_02,0.7542746410399132,0.7542746410399132,ok,ZDT1,2,ZDT1_n20_m2
0.05019005398358491,0.789384352935568,0.789384352935568,ok,selection,82b9e8db7d16541c,0.04349037631812891,ZDT,True,0.024340963022541063,selection_tournament_02,0.8328747292536969,0.8328747292536969,ok,ZDT1,3,ZDT1_n20_m2
0.14690922518492813,0.7377156481187103,0.7377156481187103,ok,selection,82b9e8db7d16541c,0.005631257499011166,ZDT,True,0.11919681990067126,selection_tournament_02,0.7433469056177214,0.7433469056177214,ok,ZDT1,4,ZDT1_n20_m2
0.051599248220205854,0.8095886094203119,0.8095886094203119,ok,selection,82b9e8db7d16541c,-0.004925387454274177,ZDT,True,0.044541000013437776,selection_tournament_02,0.8046632219660377,0.8046632219660377,ok,ZDT1,5,ZDT1_n20_m2
0.12355746293235836,0.7597052365978674,0.7597052365978674,ok,selection,82b9e8db7d16541c,0.038491873315648184,ZDT,True,0.05010664916449885,selection_tournament_02,0.7981971099135156,0.7981971099135156,ok,ZDT1,6,ZDT1_n20_m2
0.08242059977530582,0.7724987292343182,0.7724987292343182,ok,selection,82b9e8db7d16541c,0.03508651115664563,ZDT,True,0.040381739969571756,selection_tournament_02,0.8075852403909638,0.8075852403909638,ok,ZDT1,7,ZDT1_n20_m2
0.03990406116105203,0.8075478725459124,0.8075478725459124,ok,selection,82b9e8db7d16541c,0.03028313907828295,ZDT,True,0.02170619068330816,selection_tournament_02,0.8378310116241954,0.8378310116241954,ok,ZDT1,8,ZDT1_n20_m2
0.060718008859475606,0.7852489804538894,0.7852489804538894,ok,selection,82b9e8db7d16541c,-0.04888365268703054,ZDT,True,0.08252180262798495,selection_tournament_02,0.7363653277668588,0.7363653277668588,ok,ZDT1,9,ZDT1_n20_m2
0.034050280925050136,0.8151038932349042,0.8151038932349042,ok,selection,baef3e925c65a3a3,-0.0031074519508141885,ZDT,True,0.037012657181373004,selection_tournament_03,0.81199644128409,0.81199644128409,ok,ZDT1,0,ZDT1_n20_m2
0.05883086716812038,0.7929428001042307,0.7929428001042307,ok,selection,baef3e925c65a3a3,0.034277562438772224,ZDT,True,0.02926102825448737,selection_tournament_03,0.8272203625430029,0.8272203625430029,ok,ZDT1,1,ZDT1_n20_m2
0.04496659386496944,0.7990862473119021,0.7990862473119021,ok,selection,baef3e925c65a3a3,-0.015021719302686365,ZDT,True,0.05070761882369323,selection_tournament_03,0.7840645280092158,0.7840645280092158,ok,ZDT1,2,ZDT1_n20_m2
0.05019005398358491,0.789384352935568,0.789384352935568,ok,selection,baef3e925c65a3a3,0.03057524983336657,ZDT,True,0.03236268971326264,selection_tournament_03,0.8199596027689345,0.8199596027689345,ok,ZDT1,3,ZDT1_n20_m2
0.14690922518492813,0.7377156481187103,0.7377156481187103,ok,selection,baef3e925c65a3a3,0.05714542292799418,ZDT,True,0.0818487098781236,selection_tournament_03,0.7948610710467044,0.7948610710467044,ok,ZDT1,4,ZDT1_n20_m2
0.051599248220205854,0.8095886094203119,0.8095886094203119,ok,selection,baef3e925c65a3a3,0.013627326876853196,ZDT,True,0.030367738549654993,selection_tournament_03,0.823215936297165,0.823215936297165,ok,ZDT1,5,ZDT1_n20_m2
0.12355746293235836,0.7597052365978674,0.7597052365978674,ok,selection,baef3e925c65a3a3,0.05898530897091614,ZDT,True,0.03616685605026599,selection_tournament_03,0.8186905455687835,0.8186905455687835,ok,ZDT1,6,ZDT1_n20_m2
0.08242059977530582,0.7724987292343182,0.7724987292343182,ok,selection,baef3e925c65a3a3,0.0457397406750184,ZDT,True,0.033536394305643355,selection_tournament_03,0.8182384699093366,0.8182384699093366,ok,ZDT1,7,ZDT1_n20_m2
0.03990406116105203,0.8075478725459124,0.8075478725459124,ok,selection,baef3e925c65a3a3,-0.06263859802433902,ZDT,True,0.16378461477365078,selection_tournament_03,0.7449092745215734,0.7449092745215734,ok,ZDT1,8,ZDT1_n20_m2
0.060718008859475606,0.7852489804538894,0.7852489804538894,ok,selection,baef3e925c65a3a3,0.005363580863711581,ZDT,True,0.05066747952694399,selection_tournament_03,0.7906125613176009,0.7906125613176009,ok,ZDT1,9,ZDT1_n20_m2
0.45945239254592307,0.13694512507057255,0.13694512507057255,ok,mutation,a13a1cdcfba08ee2,-0.020119588080562134,ZDT,True,0.5050971577253229,mutation_prob_01,0.11682553699001041,0.11682553699001041,ok,ZDT2,0,ZDT2_n10_m2
0.02867522668887942,0.48669955782169516,0.48669955782169516,ok,mutation,a13a1cdcfba08ee2,-0.21977136535685182,ZDT,True,0.23574293261253446,mutation_prob_01,0.26692819246484334,0.26692819246484334,ok,ZDT2,1,ZDT2_n10_m2
0.3663081414469268,0.1826383583929778,0.1826383583929778,ok,mutation,a13a1cdcfba08ee2,0.2752937493528771,ZDT,True,0.07976467925924993,mutation_prob_01,0.45793210774585486,0.45793210774585486,ok,ZDT2,2,ZDT2_n10_m2
0.40099751746362083,0.1604131990885656,0.1604131990885656,ok,mutation,a13a1cdcfba08ee2,-0.08219162576815375,ZDT,True,0.6028554212578023,mutation_prob_01,0.07822157332041185,0.07822157332041185,ok,ZDT2,3,ZDT2_n10_m2
0.2936500556151754,0.22619402043593545,0.22619402043593545,ok,mutation,a13a1cdcfba08ee2,-0.13716589032333773,ZDT,True,0.49811583559223926,mutation_prob_01,0.08902813011259772,0.08902813011259772,ok,ZDT2,4,ZDT2_n10_m2
0.3799016982856663,0.17715092964134366,0.17715092964134366,ok,mutation,a13a1cdcfba08ee2,-0.04863952777070407,ZDT,True,0.470271061459063,mutation_prob_01,0.12851140187063959,0.12851140187063959,ok,ZDT2,5,ZDT2_n10_m2
0.07363302359316594,0.4249509524968822,0.4249509524968822,ok,mutation,a13a1cdcfba08ee2,-0.29262695893495294,ZDT,True,0.4497923769970461,mutation_prob_01,0.13232399356192928,0.13232399356192928,ok,ZDT2,6,ZDT2_n10_m2
0.23789728099073704,0.2767428987783796,0.2767428987783796,ok,mutation,a13a1cdcfba08ee2,-0.1698527941090744,ZDT,True,0.6110044516572413,mutation_prob_01,0.10689010466930521,0.10689010466930521,ok,ZDT2,7,ZDT2_n10_m2
0.10730367784039613,0.3894962546474355,0.3894962546474355,ok,mutation,a13a1cdcfba08ee2,0.11786241181188734,ZDT,True,0.02590305420763869,mutation_prob_01,0.5073586664593228,0.5073586664593228,ok,ZDT2,8,ZDT2_n10_m2
0.24471794204127453,0.26790240877704125,0.26790240877704125,ok,mutation,a13a1cdcfba08ee2,-0.13613901637194967,ZDT,True,0.47969714234734434,mutation_prob_01,0.13176339240509158,0.13176339240509158,ok,ZDT2,9,ZDT2_n10_m2
0.45945239254592307,0.13694512507057255,0.13694512507057255,ok,mutation,bedf27f58d78e4b0,0.3759474845542201,ZDT,True,0.017539885201178555,mutation_prob_03,0.5128926096247927,0.5128926096247927,ok,ZDT2,0,ZDT2_n10_m2
0.02867522668887942,0.48669955782169516,0.48669955782169516,ok,mutation,bedf27f58d78e4b0,-0.3433977793821035,ZDT,True,0.44480337769941514,mutation_prob_03,0.14330177843959166,0.14330177843959166,ok,ZDT2,1,ZDT2_n10_m2
0.3663081414469268,0.1826383583929778,0.1826383583929778,ok,mutation,bedf27f58d78e4b0,-0.0013850754728247094,ZDT,True,0.37179287548536893,mutation_prob_03,0.18125328292015308,0.18125328292015308,ok,ZDT2,2,ZDT2_n10_m2
0.40099751746362083,0.1604131990885656,0.1604131990885656,ok,mutation,bedf27f58d78e4b0,0.19233016470836434,ZDT,True,0.13724123877963462,mutation_prob_03,0.35274336379692994,0.35274336379692994,ok,ZDT2,3,ZDT2_n10_m2
0.2936500556151754,0.22619402043593545,0.22619402043593545,ok,mutation,bedf27f58d78e4b0,0.25531583167149824,ZDT,True,0.03492388305775413,mutation_prob_03,0.4815098521074337,0.4815098521074337,ok,ZDT2,4,ZDT2_n10_m2
0.3799016982856663,0.17715092964134366,0.17715092964134366,ok,mutation,bedf27f58d78e4b0,0.01973534920453318,ZDT,True,0.34261996962761065,mutation_prob_03,0.19688627884587684,0.19688627884587684,ok,ZDT2,5,ZDT2_n10_m2
0.07363302359316594,0.4249509524968822,0.4249509524968822,ok,mutation,bedf27f58d78e4b0,-0.2422544846530599,ZDT,True,0.36516275470270776,mutation_prob_03,0.1826964678438223,0.1826964678438223,ok,ZDT2,6,ZDT2_n10_m2
0.23789728099073704,0.2767428987783796,0.2767428987783796,ok,mutation,bedf27f58d78e4b0,0.004483918976177892,ZDT,True,0.22161571677675415,mutation_prob_03,0.2812268177545575,0.2812268177545575,ok,ZDT2,7,ZDT2_n10_m2
0.10730367784039613,0.3894962546474355,0.3894962546474355,ok,mutation,bedf27f58d78e4b0,-0.16316758447277208,ZDT,True,0.2633583862553935,mutation_prob_03,0.2263286701746634,0.2263286701746634,ok,ZDT2,8,ZDT2_n10_m2
0.24471794204127453,0.26790240877704125,0.26790240877704125,ok,mutation,bedf27f58d78e4b0,0.09400658724501537,ZDT,True,0.1342016333282273,mutation_prob_03,0.3619089960220566,0.3619089960220566,ok,ZDT2,9,ZDT2_n10_m2
0.45945239254592307,0.13694512507057255,0.13694512507057255,ok,mutation,aa4b885462011d33,0.07655678207695563,ZDT,True,0.3221888220878453,mutation_prob_04,0.21350190714752817,0.21350190714752817,ok,ZDT2,0,ZDT2_n10_m2
0.02867522668887942,0.48669955782169516,0.48669955782169516,ok,mutation,aa4b885462011d33,-0.176763305781517,ZDT,True,0.18956968452076775,mutation_prob_04,0.30993625204017816,0.30993625204017816,ok,ZDT2,1,ZDT2_n10_m2
0.3663081414469268,0.1826383583929778,0.1826383583929778,ok,mutation,aa4b885462011d33,0.32768456750275843,ZDT,True,0.02257198803100336,mutation_prob_04,0.5103229258957362,0.5103229258957362,ok,ZDT2,2,ZDT2_n10_m2
0.40099751746362083,0.1604131990885656,0.1604131990885656,ok,mutation,aa4b885462011d33,-0.02401827491224512,ZDT,True,0.41623229713835047,mutation_prob_04,0.1363949241763205,0.1363949241763205,ok,ZDT2,3,ZDT2_n10_m2
0.2936500556151754,0.22619402043593545,0.22619402043593545,ok,mutation,aa4b885462011d33,0.26005128995906757,ZDT,True,0.029244588873397818,mutation_prob_04,0.486245310395003,0.486245310395003,ok,ZDT2,4,ZDT2_n10_m2
0.3799016982856663,0.17715092964134366,0.17715092964134366,ok,mutation,aa4b885462011d33,0.01250473385821077,ZDT,True,0.33620716553716934,mutation_prob_04,0.18965566349955443,0.18965566349955443,ok,ZDT2,5,ZDT2_n10_m2
0.07363302359316594,0.4249509524968822,0.4249509524968822,ok,mutation,aa4b885462011d33,-0.26675969621806,ZDT,True,0.4132540254697493,mutation_prob_04,0.1581912562788222,0.1581912562788222,ok,ZDT2,6,ZDT2_n10_m2
0.23789728099073704,0.2767428987783796,0.2767428987783796,ok,mutation,aa4b885462011d33,-0.12619734428273244,ZDT,True,0.4282721225028059,mutation_prob_04,0.15054555449564716,0.15054555449564716,ok,ZDT2,7,ZDT2_n10_m2
0.10730367784039613,0.3894962546474355,0.3894962546474355,ok,mutation,aa4b885462011d33,-0.2086884939445864,ZDT,True,0.3577218007272063,mutation_prob_04,0.18080776070284907,0.18080776070284907,ok,ZDT2,8,ZDT2_n10_m2
0.24471794204127453,0.26790240877704125,0.26790240877704125,ok,mutation,aa4b885462011d33,-0.10972335812539508,ZDT,True,0.39796335517866716,mutation_prob_04,0.15817905065164617,0.15817905065164617,ok,ZDT2,9,ZDT2_n10_m2
0.45945239254592307,0.13694512507057255,0.13694512507057255,ok,mutation,d9b0721e0597659a,0.07872083150574297,ZDT,True,0.3050527658908151,mutation_prob_05,0.21566595657631552,0.21566595657631552,ok,ZDT2,0,ZDT2_n10_m2
0.02867522668887942,0.48669955782169516,0.48669955782169516,ok,mutation,d9b0721e0597659a,-0.3653057512701345,ZDT,True,0.47793222955889975,mutation_prob_05,0.12139380655156068,0.12139380655156068,ok,ZDT2,1,ZDT2_n10_m2
0.3663081414469268,0.1826383583929778,0.1826383583929778,ok,mutation,d9b0721e0597659a,-0.010294928279456994,ZDT,True,0.3659034802516783,mutation_prob_05,0.1723434301135208,0.1723434301135208,ok,ZDT2,2,ZDT2_n10_m2
0.40099751746362083,0.1604131990885656,0.1604131990885656,ok,mutation,d9b0721e0597659a,0.08032383377360647,ZDT,True,0.2429213741551506,mutation_prob_05,0.24073703286217207,0.24073703286217207,ok,ZDT2,3,ZDT2_n10_m2
0.2936500556151754,0.22619402043593545,0.22619402043593545,ok,mutation,d9b0721e0597659a,-0.11381219939501241,ZDT,True,0.46995715405605554,mutation_prob_05,0.11238182104092304,0.11238182104092304,ok,ZDT2,4,ZDT2_n10_m2
0.3799016982856663,0.17715092964134366,0.17715092964134366,ok,mutation,d9b0721e0597659a,-0.05970177666210734,ZDT,True,0.5146921688395129,mutation_prob_05,0.11744915297923632,0.11744915297923632,ok,ZDT2,5,ZDT2_n10_m2
0.07363302359316594,0.4249509524968822,0.4249509524968822,ok,mutation,d9b0721e0597659a,-0.14107967991596249,ZDT,True,0.22352997381824394,mutation_prob_05,0.2838712725809197,0.2838712725809197,ok,ZDT2,6,ZDT2_n10_m2
0.23789728099073704,0.2767428987783796,0.2767428987783796,ok,mutation,d9b0721e0597659a,-0.16470034477196827,ZDT,True,0.5522621239935294,mutation_prob_05,0.11204255400641135,0.11204255400641135,ok,ZDT2,7,ZDT2_n10_m2
0.10730367784039613,0.3894962546474355,0.3894962546474355,ok,mutation,d9b0721e0597659a,0.09872618949119766,ZDT,True,0.02784359853889868,mutation_prob_05,0.48822244413863314,0.48822244413863314,ok,ZDT2,8,ZDT2_n10_m2
0.24471794204127453,0.26790240877704125,0.26790240877704125,ok,mutation,d9b0721e0597659a,-0.160544898881542,ZDT,True,0.5073699902024142,mutation_prob_05,0.10735750989549926,0.10735750989549926,ok,ZDT2,9,ZDT2_n10_m2
0.45945239254592307,0.13694512507057255,0.13694512507057255,ok,mutation,9192be92effca056,0.372633484712671,ZDT,True,0.017095527121969236,mutation_eta_01,0.5095786097832435,0.5095786097832435,ok,ZDT2,0,ZDT2_n10_m2
0.02867522668887942,0.48669955782169516,0.48669955782169516,ok,mutation,9192be92effca056,0.022501870706339133,ZDT,True,0.020691393073404837,mutation_eta_01,0.5092014285280343,0.5092014285280343,ok,ZDT2,1,ZDT2_n10_m2
0.3663081414469268,0.1826383583929778,0.1826383583929778,ok,mutation,9192be92effca056,0.31813110427844127,ZDT,True,0.019239765628454135,mutation_eta_01,0.5007694626714191,0.5007694626714191,ok,ZDT2,2,ZDT2_n10_m2
0.40099751746362083,0.1604131990885656,0.1604131990885656,ok,mutation,9192be92effca056,0.3567208326323174,ZDT,True,0.013349861750148812,mutation_eta_01,0.517134031720883,0.517134031720883,ok,ZDT2,3,ZDT2_n10_m2
0.2936500556151754,0.22619402043593545,0.22619402043593545,ok,mutation,9192be92effca056,0.2935256638034051,ZDT,True,0.014652001116197143,mutation_eta_01,0.5197196842393406,0.5197196842393406,ok,ZDT2,4,ZDT2_n10_m2
0.3799016982856663,0.17715092964134366,0.17715092964134366,ok,mutation,9192be92effca056,0.3299227038283317,ZDT,True,0.019146064836703794,mutation_eta_01,0.5070736334696754,0.5070736334696754,ok,ZDT2,5,ZDT2_n10_m2
0.07363302359316594,0.4249509524968822,0.4249509524968822,ok,mutation,9192be92effca056,0.08748558577625365,ZDT,True,0.015225981719657292,mutation_eta_01,0.5124365382731358,0.5124365382731358,ok,ZDT2,6,ZDT2_n10_m2
0.23789728099073704,0.2767428987783796,0.2767428987783796,ok,mutation,9192be92effca056,0.2389720580962829,ZDT,True,0.01295062099260671,mutation_eta_01,0.5157149568746625,0.5157149568746625,ok,ZDT2,7,ZDT2_n10_m2
0.10730367784039613,0.3894962546474355,0.3894962546474355,ok,mutation,9192be92effca056,0.1300843808631192,ZDT,True,0.011990274213929857,mutation_eta_01,0.5195806355105547,0.5195806355105547,ok,ZDT2,8,ZDT2_n10_m2
0.24471794204127453,0.26790240877704125,0.26790240877704125,ok,mutation,9192be92effca056,0.24695092081591424,ZDT,True,0.014871113830366788,mutation_eta_01,0.5148533295929555,0.5148533295929555,ok,ZDT2,9,ZDT2_n10_m2
0.45945239254592307,0.13694512507057255,0.13694512507057255,ok,mutation,1c697649e2ad0dad,0.3683852832495692,ZDT,True,0.01755402821468903,mutation_eta_02,0.5053304083201418,0.5053304083201418,ok,ZDT2,0,ZDT2_n10_m2
0.02867522668887942,0.48669955782169516,0.48669955782169516,ok,mutation,1c697649e2ad0dad,0.012280793327476447,ZDT,True,0.02323018050525367,mutation_eta_02,0.4989803511491716,0.4989803511491716,ok,ZDT2,1,ZDT2_n10_m2
0.3663081414469268,0.1826383583929778,0.1826383583929778,ok,mutation,1c697649e2ad0dad,0.3154358644325469,ZDT,True,0.02320957346875451,mutation_eta_02,0.4980742228255247,0.4980742228255247,ok,ZDT2,2,ZDT2_n10_m2
0.40099751746362083,0.1604131990885656,0.1604131990885656,ok,mutation,1c697649e2ad0dad,0.35243257703845016,ZDT,True,0.019083805527263017,mutation_eta_02,0.5128457761270158,0.5128457761270158,ok,ZDT2,3,ZDT2_n10_m2
0.2936500556151754,0.22619402043593545,0.22619402043593545,ok,mutation,1c697649e2ad0dad,0.28975799373516326,ZDT,True,0.01568667659504851,mutation_eta_02,0.5159520141710987,0.5159520141710987,ok,ZDT2,4,ZDT2_n10_m2
0.3799016982856663,0.17715092964134366,0.17715092964134366,ok,mutation,1c697649e2ad0dad,0.32541843262236564,ZDT,True,0.020917976851375735,mutation_eta_02,0.5025693622637093,0.5025693622637093,ok,ZDT2,5,ZDT2_n10_m2
0.07363302359316594,0.4249509524968822,0.4249509524968822,ok,mutation,1c697649e2ad0dad,0.08415464207224166,ZDT,True,0.01744650307674689,mutation_eta_02,0.5091055945691239,0.5091055945691239,ok,ZDT2,6,ZDT2_n10_m2
0.23789728099073704,0.2767428987783796,0.2767428987783796,ok,mutation,1c697649e2ad0dad,0.21561848078554002,ZDT,True,0.024924213562038302,mutation_eta_02,0.4923613795639196,0.4923613795639196,ok,ZDT2,7,ZDT2_n10_m2
0.10730367784039613,0.3894962546474355,0.3894962546474355,ok,mutation,1c697649e2ad0dad,0.098079441742208,ZDT,True,0.029494197871316363,mutation_eta_02,0.4875756963896435,0.4875756963896435,ok,ZDT2,8,ZDT2_n10_m2
0.24471794204127453,0.26790240877704125,0.26790240877704125,ok,mutation,1c697649e2ad0dad,0.24217982822630052,ZDT,True,0.015833575403319994,mutation_eta_02,0.5100822370033418,0.5100822370033418,ok,ZDT2,9,ZDT2_n10_m2
0.45945239254592307,0.13694512507057255,0.13694512507057255,ok,mutation,755deabab1d31550,0.058675671610517705,ZDT,True,0.34706574651558714,mutation_eta_03,0.19562079668109025,0.19562079668109025,ok,ZDT2,0,ZDT2_n10_m2
0.02867522668887942,0.48669955782169516,0.48669955782169516,ok,mutation,755deabab1d31550,-0.07023367610815073,ZDT,True,0.08175303055979419,mutation_eta_03,0.41646588171354443,0.41646588171354443,ok,ZDT2,1,ZDT2_n10_m2
0.3663081414469268,0.1826383583929778,0.1826383583929778,ok,mutation,755deabab1d31550,0.19871968784209607,ZDT,True,0.11724293674821136,mutation_eta_03,0.38135804623507386,0.38135804623507386,ok,ZDT2,2,ZDT2_n10_m2
0.40099751746362083,0.1604131990885656,0.1604131990885656,ok,mutation,755deabab1d31550,0.26790363124463906,ZDT,True,0.07443105905036528,mutation_eta_03,0.42831683033320467,0.42831683033320467,ok,ZDT2,3,ZDT2_n10_m2
0.2936500556151754,0.22619402043593545,0.22619402043593545,ok,mutation,755deabab1d31550,0.2741113401944007,ZDT,True,0.022965931092441317,mutation_eta_03,0.5003053606303361,0.5003053606303361,ok,ZDT2,4,ZDT2_n10_m2
0.3799016982856663,0.17715092964134366,0.17715092964134366,ok,mutation,755deabab1d31550,0.09512452835082563,ZDT,True,0.23666181876885967,mutation_eta_03,0.2722754579921693,0.2722754579921693,ok,ZDT2,5,ZDT2_n10_m2
0.07363302359316594,0.4249509524968822,0.4249509524968822,ok,mutation,755deabab1d31550,0.0851205259141361,ZDT,True,0.01909880918487188,mutation_eta_03,0.5100714784110183,0.5100714784110183,ok,ZDT2,6,ZDT2_n10_m2
0.23789728099073704,0.2767428987783796,0.2767428987783796,ok,mutation,755deabab1d31550,0.20687163875615394,ZDT,True,0.027989354727263775,mutation_eta_03,0.48361453753453354,0.48361453753453354,ok,ZDT2,7,ZDT2_n10_m2
0.10730367784039613,0.3894962546474355,0.3894962546474355,ok,mutation,755deabab1d31550,0.13311882974076766,ZDT,True,0.012768993703924737,mutation_eta_03,0.5226150843882031,0.5226150843882031,ok,ZDT2,8,ZDT2_n10_m2
0.24471794204127453,0.26790240877704125,0.26790240877704125,ok,mutation,755deabab1d31550,0.12540459719633806,ZDT,True,0.1056060821827149,mutation_eta_03,0.3933070059733793,0.3933070059733793,ok,ZDT2,9,ZDT2_n10_m2
0.45945239254592307,0.13694512507057255,0.13694512507057255,ok,mutation,c98c041851d9217b,-0.03125961584190998,ZDT,True,0.6114813081908121,mutation_eta_04,0.10568550922866257,0.10568550922866257,ok,ZDT2,0,ZDT2_n10_m2
0.02867522668887942,0.48669955782169516,0.48669955782169516,ok,mutation,c98c041851d9217b,-0.3928386236729237,ZDT,True,0.6164255232571146,mutation_eta_04,0.09386093414877145,0.09386093414877145,ok,ZDT2,1,ZDT2_n10_m2
0.3663081414469268,0.1826383583929778,0.1826383583929778,ok,mutation,c98c041851d9217b,0.31123937181882533,ZDT,True,0.03166222631033159,mutation_eta_04,0.4938777302118031,0.4938777302118031,ok,ZDT2,2,ZDT2_n10_m2
0.40099751746362083,0.1604131990885656,0.1604131990885656,ok,mutation,c98c041851d9217b,-0.04018541649371882,ZDT,True,0.5189051649407742,mutation_eta_04,0.12022778259484679,0.12022778259484679,ok,ZDT2,3,ZDT2_n10_m2
0.2936500556151754,0.22619402043593545,0.22619402043593545,ok,mutation,c98c041851d9217b,-0.12986200024496514,ZDT,True,0.6153568994552859,mutation_eta_04,0.09633202019097033,0.09633202019097033,ok,ZDT2,4,ZDT2_n10_m2
0.3799016982856663,0.17715092964134366,0.17715092964134366,ok,mutation,c98c041851d9217b,-0.06957570034997299,ZDT,True,0.6107358942635973,mutation_eta_04,0.10757522929137067,0.10757522929137067,ok,ZDT2,5,ZDT2_n10_m2
0.07363302359316594,0.4249509524968822,0.4249509524968822,ok,mutation,c98c041851d9217b,-0.31356405914106883,ZDT,True,0.5593595258802986,mutation_eta_04,0.11138689335581338,0.11138689335581338,ok,ZDT2,6,ZDT2_n10_m2
0.23789728099073704,0.2767428987783796,0.2767428987783796,ok,mutation,c98c041851d9217b,-0.17034701638517513,ZDT,True,0.6111993958595651,mutation_eta_04,0.10639588239320448,0.10639588239320448,ok,ZDT2,7,ZDT2_n10_m2
0.10730367784039613,0.3894962546474355,0.3894962546474355,ok,mutation,c98c041851d9217b,-0.2756762116878857,ZDT,True,0.5478297443187923,mutation_eta_04,0.11382004295954976,0.11382004295954976,ok,ZDT2,8,ZDT2_n10_m2
0.24471794204127453,0.26790240877704125,0.26790240877704125,ok,mutation,c98c041851d9217b,-0.1608908576450782,ZDT,True,0.6109566280944515,mutation_eta_04,0.10701155113196302,0.10701155113196302,ok,ZDT2,9,ZDT2_n10_m2
0.45945239254592307,0.13694512507057255,0.13694512507057255,ok,mutation,6a66b1df3d345953,-0.10757746893861292,ZDT,True,0.6488073576932536,mutation_eta_05,0.029367656131959626,0.029367656131959626,ok,ZDT2,0,ZDT2_n10_m2
0.02867522668887942,0.48669955782169516,0.48669955782169516,ok,mutation,6a66b1df3d345953,-0.38403374527053297,ZDT,True,0.6127007556740779,mutation_eta_05,0.1026658125511622,0.1026658125511622,ok,ZDT2,1,ZDT2_n10_m2
0.3663081414469268,0.1826383583929778,0.1826383583929778,ok,mutation,6a66b1df3d345953,-0.07370541018996302,ZDT,True,0.610209731083865,mutation_eta_05,0.10893294820301477,0.10893294820301477,ok,ZDT2,2,ZDT2_n10_m2
0.40099751746362083,0.1604131990885656,0.1604131990885656,ok,mutation,6a66b1df3d345953,-0.05106219199091909,ZDT,True,0.6100494206506142,mutation_eta_05,0.10935100709764652,0.10935100709764652,ok,ZDT2,3,ZDT2_n10_m2
0.2936500556151754,0.22619402043593545,0.22619402043593545,ok,mutation,6a66b1df3d345953,-0.11762808606132567,ZDT,True,0.5601409332006643,mutation_eta_05,0.10856593437460978,0.10856593437460978,ok,ZDT2,4,ZDT2_n10_m2
0.3799016982856663,0.17715092964134366,0.17715092964134366,ok,mutation,6a66b1df3d345953,-0.15876406896989295,ZDT,True,0.6549722620386479,mutation_eta_05,0.018386860671450705,0.018386860671450705,ok,ZDT2,5,ZDT2_n10_m2
0.07363302359316594,0.4249509524968822,0.4249509524968822,ok,mutation,6a66b1df3d345953,-0.32202894404079274,ZDT,True,0.6125960345462409,mutation_eta_05,0.10292200845608944,0.10292200845608944,ok,ZDT2,6,ZDT2_n10_m2
