baseline_HV_unit,baseline_IGD,baseline_normalized_HV,baseline_raw_HV,baseline_status,category,config_hash,delta_HV_unit,delta_normalized_HV,family,function_evaluations_equal,intervention_HV_unit,intervention_IGD,intervention_id,intervention_normalized_HV,intervention_raw_HV,intervention_status,problem,seed,source_matrix,task_id
0.6951283769768659,0.020465105518142006,0.8411053361420079,0.8411053361420079,ok,mutation,635d1e13e520fdf7,0.001490962993367735,0.0018040652219749598,ZDT,True,0.6966193399702336,0.019488807125434326,mutation_eta_03,0.8429094013639828,0.8429094013639828,ok,ZDT1,4,phase1_5B_10seed,ZDT1_n10_m2
0.6502922430361348,0.10944548604773369,0.7868536140737232,0.7868536140737232,ok,mutation,635d1e13e520fdf7,0.052810661056399616,0.06390089987824354,ZDT,True,0.7031029040925344,0.015809652483142204,mutation_eta_03,0.8507545139519668,0.8507545139519668,ok,ZDT1,5,phase1_5B_10seed,ZDT1_n10_m2
0.6997539770108653,0.016317894498908726,0.8467023121831471,0.8467023121831471,ok,mutation,635d1e13e520fdf7,0.0028739544922355936,0.0034774849356050686,ZDT,True,0.7026279315031009,0.015021006477743763,mutation_eta_03,0.8501797971187521,0.8501797971187521,ok,ZDT1,6,phase1_5B_10seed,ZDT1_n10_m2
0.6420136533185172,0.12573389856211456,0.776836520515406,0.776836520515406,ok,mutation,635d1e13e520fdf7,0.06010444814630806,0.07272638225703276,ZDT,True,0.7021181014648253,0.014939499268665083,mutation_eta_03,0.8495629027724387,0.8495629027724387,ok,ZDT1,7,phase1_5B_10seed,ZDT1_n10_m2
0.6975342849875682,0.019367026410246967,0.8440164848349576,0.8440164848349576,ok,mutation,635d1e13e520fdf7,0.00535031501822447,0.00647388117205161,ZDT,True,0.7028846000057927,0.01641084189046911,mutation_eta_03,0.8504903660070092,0.8504903660070092,ok,ZDT1,8,phase1_5B_10seed,ZDT1_n10_m2
0.690059504230738,0.023031252498993897,0.8349720001191931,0.8349720001191931,ok,mutation,635d1e13e520fdf7,0.010939507243862598,0.013236803765073746,ZDT,True,0.7009990114746006,0.01650538716672114,mutation_eta_03,0.8482088038842669,0.8482088038842669,ok,ZDT1,9,phase1_5B_10seed,ZDT1_n10_m2
0.6973412200173806,0.018147046903729497,0.8437828762210307,0.8437828762210307,ok,mutation,8071d793dcc39e68,-0.012046635368649236,-0.014576428796065577,ZDT,True,0.6852945846487314,0.026511738600213795,mutation_eta_04,0.8292064474249651,0.8292064474249651,ok,ZDT1,0,phase1_5B_10seed,ZDT1_n10_m2
0.7044421669398637,0.013974908870728806,0.8523750219972352,0.8523750219972352,ok,mutation,8071d793dcc39e68,-0.013017180586685472,-0.015750788509889424,ZDT,True,0.6914249863531783,0.023830910767253743,mutation_eta_04,0.8366242334873458,0.8366242334873458,ok,ZDT1,1,phase1_5B_10seed,ZDT1_n10_m2
0.7025973192106282,0.01495878461039073,0.8501427562448602,0.8501427562448602,ok,mutation,8071d793dcc39e68,-0.0037016889393590357,-0.004479043616624434,ZDT,True,0.6988956302712691,0.018045791546313358,mutation_eta_04,0.8456637126282358,0.8456637126282358,ok,ZDT1,2,phase1_5B_10seed,ZDT1_n10_m2
0.6367085590283216,0.13399661689502987,0.7704173564242692,0.7704173564242692,ok,mutation,8071d793dcc39e68,0.048511417430983,0.05869881509148944,ZDT,True,0.6852199764593045,0.03065601561604848,mutation_eta_04,0.8291161715157587,0.8291161715157587,ok,ZDT1,3,phase1_5B_10seed,ZDT1_n10_m2
0.6951283769768659,0.020465105518142006,0.8411053361420079,0.8411053361420079,ok,mutation,8071d793dcc39e68,-0.037424577778991906,-0.04528373911258021,ZDT,True,0.657703799197874,0.04660083430449762,mutation_eta_04,0.7958215970294277,0.7958215970294277,ok,ZDT1,4,phase1_5B_10seed,ZDT1_n10_m2
0.6502922430361348,0.10944548604773369,0.7868536140737232,0.7868536140737232,ok,mutation,8071d793dcc39e68,0.03516747352411454,0.0425526429641786,ZDT,True,0.6854597165602493,0.03813464641864835,mutation_eta_04,0.8294062570379018,0.8294062570379018,ok,ZDT1,5,phase1_5B_10seed,ZDT1_n10_m2
0.6997539770108653,0.016317894498908726,0.8467023121831471,0.8467023121831471,ok,mutation,8071d793dcc39e68,-0.03790976716545097,-0.04587081827019568,ZDT,True,0.6618442098454143,0.08454229674302924,mutation_eta_04,0.8008314939129514,0.8008314939129514,ok,ZDT1,6,phase1_5B_10seed,ZDT1_n10_m2
0.6420136533185172,0.12573389856211456,0.776836520515406,0.776836520515406,ok,mutation,8071d793dcc39e68,0.061273036835175466,0.07414037457056233,ZDT,True,0.7032866901536927,0.015101143372775993,mutation_eta_04,0.8509768950859683,0.8509768950859683,ok,ZDT1,7,phase1_5B_10seed,ZDT1_n10_m2
0.6975342849875682,0.019367026410246967,0.8440164848349576,0.8440164848349576,ok,mutation,8071d793dcc39e68,0.0019761804533545983,0.0023911783485590643,ZDT,True,0.6995104654409228,0.016903408796199518,mutation_eta_04,0.8464076631835167,0.8464076631835167,ok,ZDT1,8,phase1_5B_10seed,ZDT1_n10_m2
0.690059504230738,0.023031252498993897,0.8349720001191931,0.8349720001191931,ok,mutation,8071d793dcc39e68,-0.009782427584396132,-0.011836737377119322,ZDT,True,0.6802770766463418,0.03779994318714099,mutation_eta_04,0.8231352627420738,0.8231352627420738,ok,ZDT1,9,phase1_5B_10seed,ZDT1_n10_m2
0.6973412200173806,0.018147046903729497,0.8437828762210307,0.8437828762210307,ok,mutation,49a60040f4ff5669,-0.03354549325373677,-0.0405900468370215,ZDT,True,0.6637957267636438,0.042213712733647005,mutation_eta_05,0.8031928293840092,0.8031928293840092,ok,ZDT1,0,phase1_5B_10seed,ZDT1_n10_m2
0.7044421669398637,0.013974908870728806,0.8523750219972352,0.8523750219972352,ok,mutation,49a60040f4ff5669,-0.10084794380282903,-0.12202601200142316,ZDT,True,0.6035942231370347,0.1170468593908379,mutation_eta_05,0.7303490099958121,0.7303490099958121,ok,ZDT1,1,phase1_5B_10seed,ZDT1_n10_m2
